,URI,TOPIC,TITLE,TEXT,RELEVANCE_CLASS
5229,7480986639,weather_naturalevent,"India avalanche sweeps away tourists on road to Tibet, killing 7 and trapping more",Avalanche in India's northeastern state of Sikkim kills at least seven people,1
5230,7480986639,weather_naturalevent,"India avalanche sweeps away tourists on road to Tibet, killing 7 and trapping more","Several more people feared trapped, Indian army says",1
5231,7480986639,weather_naturalevent,"India avalanche sweeps away tourists on road to Tibet, killing 7 and trapping more","17 people have been rescued, out of which 8 are very critical, police say",1
5232,7480986639,weather_naturalevent,"India avalanche sweeps away tourists on road to Tibet, killing 7 and trapping more","Thousands of tourists flock to the region every year, also known as the Land of Mystic Splendour",1
5233,7480986639,weather_naturalevent,"India avalanche sweeps away tourists on road to Tibet, killing 7 and trapping more","Last year 27 trainee mountaineers were killed in an avalanche in the northern Uttarakhand region, India's Himalayan region is prone to avalanches.",1
5234,7480947783,marine,Strike by over 300 Dundee City Council trades workers goes ahead,All-out strike action is set to begin on 4 April for three weeks until 28 April,1
5235,7480947783,marine,Strike by over 300 Dundee City Council trades workers goes ahead,Then it will be followed by rounds of daily action until 23 June,1
5236,7480947783,marine,Strike by over 300 Dundee City Council trades workers goes ahead,The dispute is centred on claims that public contracts to private contractors are being prepared for outsourcing by Dundee City Council,1
5237,7480947783,marine,Strike by over 300 Dundee City Council trades workers goes ahead,"By a huge 95 per cent joiners, plumbers, electricians, labourers and scaffolders backed strike action",1
5238,7480947783,marine,Strike by over 300 Dundee City Council trades workers goes ahead,Unite members are also taking council management to task over call-out payments and the telematics tracking policy involving council vehicles.,1
5239,7480936105,weather_naturalevent,Snowfall-Triggered Avalanche Hits Sikkim; More Thunderstorms In Store  Weather.com,"The incident, which occurred around 12:15 p.m., killed at least six people and left several injured",1
5240,7480936105,weather_naturalevent,Snowfall-Triggered Avalanche Hits Sikkim; More Thunderstorms In Store  Weather.com,The complete number of fatalities and injuries is yet to be confirmed,1
5241,7480936105,weather_naturalevent,Snowfall-Triggered Avalanche Hits Sikkim; More Thunderstorms In Store  Weather.com,"Further snow clearance has brought an additional 350 tourists and 80 vehicles to safety as well, newer reports add",1
5242,7480936105,weather_naturalevent,Snowfall-Triggered Avalanche Hits Sikkim; More Thunderstorms In Store  Weather.com,scattered rains and thunderstorms are likely to continue impacting Sikkim and its neighbouring territories for the next 48 hours,1
5243,7480936105,weather_naturalevent,Snowfall-Triggered Avalanche Hits Sikkim; More Thunderstorms In Store  Weather.com,"IMD's Met Centre Gangtok has issued a yellow watch over Sikkimi's GangtOK, Mangan and Pakyong districts on April 4-5.",1
5244,7480922808,marine,"Massive market fire doused after injuring 8, gutting thousands of shops in Bangladesh",Bangabazar Market is famous for clothes and readymade garments,0
5245,7480922808,marine,"Massive market fire doused after injuring 8, gutting thousands of shops in Bangladesh",Eyewitnesses and the fire service official said the fire started in the early morning at around 6:15 a.m,0
5246,7480922808,marine,"Massive market fire doused after injuring 8, gutting thousands of shops in Bangladesh",The because of the fire has not been determined yet,0
5247,7480922808,marine,"Massive market fire doused after injuring 8, gutting thousands of shops in Bangladesh",Two members of the force were among the injured who have been admitted to Dhaka Medical College Hospital,0
5248,7480922808,marine,"Massive market fire doused after injuring 8, gutting thousands of shops in Bangladesh","Nearly 5,000 shops have been damaged in the fire, causing a loss of approximately 20 billion Bangladeshi Taka (200 million) The Shop Owners' Association demanded an initial compensation of 7 billion Taka.",0
5249,7480854635,warehouse_fire,St Petersburg in flames after warehouse goes up in smoke in Russia,Large blaze gripped an industrial complex packed with cylinders,1
5250,7480854635,warehouse_fire,St Petersburg in flames after warehouse goes up in smoke in Russia,It is not known what is made in the area but there have been previous explosions and fires on Russian soil connected to manufacturing for the war with Ukraine,1
5251,7480854635,warehouse_fire,St Petersburg in flames after warehouse goes up in smoke in Russia,"On Sunday evening Vladlen Tatarsky a vocal supporter of Russia's war in Ukraine, died in an explosion at a St Petersburg cafe",1
5252,7480854635,warehouse_fire,St Petersburg in flames after warehouse goes up in smoke in Russia,More than 30 people were wounded in the bombing,1
5253,7480854635,warehouse_fire,St Petersburg in flames after warehouse goes up in smoke in Russia,"Russian security services released a video of a woman named Darya Trepova, 26, being interogated over the incident.",1
5254,7480823842,marine,"One dead, 30 injured after train hit construction crane in Netherlands",At least 50 passengers were on the train traveling from Leiden to The Hague in South Holland,0
5255,7480823842,marine,"One dead, 30 injured after train hit construction crane in Netherlands",The accident occurred around 3:25am local time (0225 GMT) Tuesday,0
5256,7480823842,marine,"One dead, 30 injured after train hit construction crane in Netherlands",Those injured were treated on-site and people with serious injuries have been taken to the hospital,0
5257,7480823842,marine,"One dead, 30 injured after train hit construction crane in Netherlands",It is yet unclear how the accident happened,0
5258,7480823842,marine,"One dead, 30 injured after train hit construction crane in Netherlands",The front carriage of the night train landed in a pasture next to the track after the accident,0
5259,7480823842,marine,"One dead, 30 injured after train hit construction crane in Netherlands",The rest of the passengers were evacuated and the train was taken to a nearby station.,0
5260,7480751783,marine,A.P. Moller - Maersk expands UK warehouse offering - The Loadstar,"Maersk has signed a lease for an approximately 63,000 sq metre facility at SEGRO Logistics Park East Midlands Gateway",0
5261,7480751783,marine,A.P. Moller - Maersk expands UK warehouse offering - The Loadstar,The warehouse itself is constructed to meet low or very low GHG emissions standards for both embodied and operational emissions,0
5262,7480751783,marine,A.P. Moller - Maersk expands UK warehouse offering - The Loadstar,It will incorporate a full roof mounted PV array and extensive use of recycled construction materials,0
5263,7480751783,marine,A.P. Moller - Maersk expands UK warehouse offering - The Loadstar,"Maersk is looking to utilise a fleet of EV trucks that will manage not only all internal traffic between the rail terminal, the warehouse and the depot.",0
5264,7480607464,weather_generalnews,Are storms getting more powerful and dangerous?,Cyclone Freddy was the longest-lasting tropical cyclone in recorded history,0
5265,7480607464,weather_generalnews,Are storms getting more powerful and dangerous?,It was also the most powerful storm ever recorded in the Southern Hemisphere,0
5266,7480607464,weather_generalnews,Are storms getting more powerful and dangerous?,More than 600 people died and more than 1.4 million were affected by its trail of destruction,0
5267,7480607464,weather_generalnews,Are storms getting more powerful and dangerous?,"A devastating tornado ripped through the southern American state of Mississippi in late March, killing more than two dozen people and destroying towns",0
5268,7480607464,weather_generalnews,Are storms getting more powerful and dangerous?,"And late last week, powerful storms and tornadoes struck a vast swathe of the American South and Midwest, killing at least 22 people.",0
5269,7480580994,weather_generalnews,Severe weather to return to US Midwest after deadly weekend tornadoes,"Dangerous conditions are forecast for Arkansas, Iowa and Illinois and could also stretch into parts of Missouri, southwest Oklahoma and northeast Texas",1
5270,7480580994,weather_generalnews,Severe weather to return to US Midwest after deadly weekend tornadoes,"Just last week, fierce storms that spawned tornadoes in 11 states killed at least 32 people",1
5271,7480580994,weather_generalnews,Severe weather to return to US Midwest after deadly weekend tornadoes,The same conditions that fueled last week's storms -- an area of low pressure combined with strong southerly winds -- will make conditions ideal for another round of severe weather Tuesday into early morning Wednesday,1
5272,7480580994,weather_generalnews,Severe weather to return to US Midwest after deadly weekend tornadoes,"Those conditions typically include dry air from the west going up over the Rockies and crashing into warm, moist air from Gulf of Mexico.",1
5273,7480470692,warehouse_fire,Fire breaks out at Chinese dam construction camp in Pakistan,A fire ripped through the camp of a Chinese company managing the construction of a remote hydropower dam in northwestern Pakistan,0
5274,7480470692,warehouse_fire,Fire breaks out at Chinese dam construction camp in Pakistan,Police said Tuesday's pre-dawn blaze ruined a warehouse complex for the Dasu project in the Kohistan district of northwestern Khyber Pakhtunkhwa province,0
5275,7480470692,warehouse_fire,Fire breaks out at Chinese dam construction camp in Pakistan,"Since 2015, Beijing has poured billions of dollars into Pakistan under an investment scheme known as the China Pakistan Economic Corridor (CPEC) Private firms have also flooded over the border to service contracts on ambitious infrastructure projects, despite persistent threats from Pakistani militants.",0
5276,7480382523,warehouse_fire,Warehouses Find Insulation From YOU.S. Banking Crisis,Small and regional lenders are also under pressure as a record amount of commercial mortgages are set to expire this year,0
5277,7480382523,warehouse_fire,Warehouses Find Insulation From YOU.S. Banking Crisis,The availability of credit might likely be diminished in the short term as banks will begin to be more stringent on underwriting,0
5278,7480382523,warehouse_fire,Warehouses Find Insulation From YOU.S. Banking Crisis,"Industrial properties are largely insulated from the impact, at least for now, because warehouses are not facing the same pressures as commercial office space",0
5279,7480382523,warehouse_fire,Warehouses Find Insulation From YOU.S. Banking Crisis,The commercial market has been weakened by the remote and hybrid working arrangements of the Covid-19 pandemic that have left office buildings sparsely populated.,0
5280,7480370774,marine,Allision Damage Forces Indonesian Ferry to Intentionally Run Aground,"A ferry struck an anchored ropax off the northwestern tip of Java, Indonesia",1
5281,7480370774,marine,Allision Damage Forces Indonesian Ferry to Intentionally Run Aground,The crew of the stricken vessel intentionally ground their ship,1
5282,7480370774,marine,Allision Damage Forces Indonesian Ferry to Intentionally Run Aground,"No passengers were aboard at the time, and no injuries were reported",1
5283,7480370774,marine,Allision Damage Forces Indonesian Ferry to Intentionally Run Aground,It was the second allision involving the Mabuhay Nusuntara in as many months,1
5284,7480370774,marine,Allision Damage Forces Indonesian Ferry to Intentionally Run Aground,"In February, the ship struck a car loading ramp at a pier in Merak, damaging the ramp, a report says.",1
5285,7480370774,marine,Allision Damage Forces Indonesian Ferry to Intentionally Run Aground,A spokesman for the Labitra's operator confirmed that the master had been instructed to intentionally ground the vessel.,1
5286,7480370778,marine,Brexit Passport Checks Lead to Lengthy Delays at Port of Dover,Port officials at Dover cited lengthy French border processes and sheer volume for the delays,1
5287,7480370778,marine,Brexit Passport Checks Lead to Lengthy Delays at Port of Dover,"The Port of Dover declared a state of emergency when a combination of bad weather, higher-than-expected traffic volume and customs delays on the French side led to some passenger buses experiencing a wait of up to 18 hours",1
5288,7480370778,marine,Brexit Passport Checks Lead to Lengthy Delays at Port of Dover,Home Secretary Suella Braverman played down the disruption as a weather event,1
5289,7480370778,marine,Brexit Passport Checks Lead to Lengthy Delays at Port of Dover,"She was a leading proponent of the Leave campaign in the run-up to the referendum in 2016, and continued to run on delivering Brexit opportunities in the Tories' leadership contest last year.",1
5290,7480370776,marine,Captain Lost Situational Awareness Causing 7.7M Damage to Ferry,An initial report has been released detailing the July 2022 allision of Washington State Ferries' vessel that caused an estimated 7.7 million worth of damage,1
5291,7480370776,marine,Captain Lost Situational Awareness Causing 7.7M Damage to Ferry,The report concludes it was human error but can not provide details because the captain at the helm has refused to cooperate and instead resigned from the company,1
5292,7480370776,marine,Captain Lost Situational Awareness Causing 7.7M Damage to Ferry,"The incident occurred on July 28, 2022, as the ferry Cathlamet was approaching the Fauntleroy Ferry Terminal near Seattle",1
5293,7480370776,marine,Captain Lost Situational Awareness Causing 7.7M Damage to Ferry,The weather was clear with negligible wind and an ebbing tide when at 8:13 a.m,1
5294,7480370776,marine,Captain Lost Situational Awareness Causing 7.7M Damage to Ferry,the vessel struck the south dolphin as it was approaching its berth at the end of an approximately 10-minute trip.,1
5295,7480370768,marine,Global Sting Operation Nets 3 Billion Worth of Cocaine,"Operation Tin Can seized 99,000 kilos of cocaine, enough to provide one street-level dose to every person in Europe",0
5296,7480370768,marine,Global Sting Operation Nets 3 Billion Worth of Cocaine,The majority of the seizures in aptly-named Operation Tin Can were taken from shipping containers,0
5297,7480370768,marine,Global Sting Operation Nets 3 Billion Worth of Cocaine,"The major container carriers provided support for the bust, which aimed to crack down on insider threats in the maritime supply chain as well as individual consignments of cocaine",0
5298,7480370768,marine,Global Sting Operation Nets 3 Billion Worth of Cocaine,"UNODC believes that organized crime groups increasingly favor the rip-onrip-off method of smuggling, which involves planting drugs in ordinary shipping containers that happen to be headed to the smugglers' destination.",0
5299,7480319955,warehouse_fire,50 Cases Of Hand Sanitizer Burn In Warehouse Fire Off 60 Freeway,A pile of pallets and boxes containing 50 cases of hand sanitizer caught fire Monday outside a Moreno Valley warehouse,1
5300,7480319955,warehouse_fire,50 Cases Of Hand Sanitizer Burn In Warehouse Fire Off 60 Freeway,The non-injury blaze was reported at 2:50 p.m,1
5301,7480319955,warehouse_fire,50 Cases Of Hand Sanitizer Burn In Warehouse Fire Off 60 Freeway,"next to the Santa Fe Warehouse in the 28000 block of Eucalyptus Avenue, near Auto Mall Drive, just south of the Moreno Valley (60) Freeway",1
5302,7480319955,warehouse_fire,50 Cases Of Hand Sanitizer Burn In Warehouse Fire Off 60 Freeway,"Firefighters deployed containment lines around the blaze, preventing it from reaching the warehouse",1
5303,7480319955,warehouse_fire,50 Cases Of Hand Sanitizer Burn In Warehouse Fire Off 60 Freeway,County Department of Environmental Health inspectors were requested to assess the situation.,1
5304,7480339746,weather_generalnews,More than 45 million from Dallas to Milwaukee face severe weather threat of damaging winds and possible tornadoes  CNN,"Severe weather is on the way for southern Missouri, northwestern Arkansas and southeastern Oklahoma",1
5305,7480339746,weather_generalnews,More than 45 million from Dallas to Milwaukee face severe weather threat of damaging winds and possible tornadoes  CNN,The Weather Prediction Center warns confidence is increasing in the potential for rare and dangerous overnight tornadoes,1
5306,7480339746,weather_generalnews,More than 45 million from Dallas to Milwaukee face severe weather threat of damaging winds and possible tornadoes  CNN,"Already, tornado-spawning storms over the weekend left 32 dead and dozens of others injured in the Midwest and South",1
5307,7480339746,weather_generalnews,More than 45 million from Dallas to Milwaukee face severe weather threat of damaging winds and possible tornadoes  CNN,"More than 3 million people are under a moderate risk for severe storms on Tuesday afternoon into Wednesday, in areas including Springfield, Missouri, and Cedar Rapids, Iowa",1
5308,7480339746,weather_generalnews,More than 45 million from Dallas to Milwaukee face severe weather threat of damaging winds and possible tornadoes  CNN,The next major tornado event is forecasted Tuesday afternoon through Wednesday.,1
5309,7480137240,warehouse_fire,Blaze Burns Pile of Pallets Adjacent to MoVal Warehouse - MyNewsLA.com,A pile of pallets and boxes caught fire Monday outside a Moreno Valley warehouse,1
5310,7480137240,warehouse_fire,Blaze Burns Pile of Pallets Adjacent to MoVal Warehouse - MyNewsLA.com,The blaze extended to several big rig trailers parked nearby before it was knocked down,1
5311,7480137240,warehouse_fire,Blaze Burns Pile of Pallets Adjacent to MoVal Warehouse - MyNewsLA.com,The non-injury fire was reported at 2:50 p.m,1
5312,7480137240,warehouse_fire,Blaze Burns Pile of Pallets Adjacent to MoVal Warehouse - MyNewsLA.com,next to the Santa Fe Warehouse,1
5313,7480137240,warehouse_fire,Blaze Burns Pile of Pallets Adjacent to MoVal Warehouse - MyNewsLA.com,County Department of Environmental Health inspectors were sent to assess what hazards might exist because of the materials burned at the site,1
5314,7480137240,warehouse_fire,Blaze Burns Pile of Pallets Adjacent to MoVal Warehouse - MyNewsLA.com,No evacuations were ordered,1
5315,7480137240,warehouse_fire,Blaze Burns Pile of Pallets Adjacent to MoVal Warehouse - MyNewsLA.com,"the fire was completely knocked down shortly before 4 p.M., the Riverside County Fire Department said.",1
5316,7480103290,marine,Carrier USS Ford Passes Key Test in Preparation for First Deployment,The carrier USS Gerald R,0
5317,7480103290,marine,Carrier USS Ford Passes Key Test in Preparation for First Deployment,Ford has completed a strike group carrier exercise in preparation for her first full-scale operational deployment,0
5318,7480103290,marine,Carrier USS Ford Passes Key Test in Preparation for First Deployment,"Ford, delivered to the Navy in 2017, has undergone a gradual process of commissioning, training and repair over the past six years",0
5319,7480103290,marine,Carrier USS Ford Passes Key Test in Preparation for First Deployment,"In early March, USS Ford and her escorts began a workup exercise to prepare for deployment",0
5320,7480103290,marine,Carrier USS Ford Passes Key Test in Preparation for First Deployment,The exercise's scenario was designed to mirror the real-world geopolitical environment for an upcoming deployment to the Mediterranean,0
5321,7480103290,marine,Carrier USS Ford Passes Key Test in Preparation for First Deployment,USS Ford is scheduled to eventually relieve USS George H.W,0
5322,7480103290,marine,Carrier USS Ford Passes Key Test in Preparation for First Deployment,"Bush, which is in the Mediterranean awaiting relief.",0
5323,7479978072,weather_naturalevent,NHC: Ian Briefly Hit Category 5 In Gulf Of Mexico  Weather.com,Hurricane Ian briefly became a Category 5 in the Gulf of Mexico before its Florida landfall as a strong Category 4,1
5324,7479978072,weather_naturalevent,NHC: Ian Briefly Hit Category 5 In Gulf Of Mexico  Weather.com,Category 5 hurricanes are those with maximum sustained winds 157 mph or higher on the Saffir-Simpson Hurricane Wind Scale,1
5325,7479978072,weather_naturalevent,NHC: Ian Briefly Hit Category 5 In Gulf Of Mexico  Weather.com,"Ian made landfall just over seven hours later with winds of 150 mph near Cayo Costa, Florida",1
5326,7479978072,weather_naturalevent,NHC: Ian Briefly Hit Category 5 In Gulf Of Mexico  Weather.com,"Ian's damage cost was 112.9 billion, making it the third-costliest hurricane on record in the YOU.S., behind only Katrina and Harvey.",1
5327,7479963557,marine,"Predicting the unpredictable: The analyst view on Strike  Delay during global disruption When COVID hit in 2020, insurers found themselves in a new situation. Ordinarily, the risk is on ou... 04042023",About 60 vessels and 300 crew members have been stuck in Ukrainian ports since the start of the war,0
5328,7479963557,marine,"Predicting the unpredictable: The analyst view on Strike  Delay during global disruption When COVID hit in 2020, insurers found themselves in a new situation. Ordinarily, the risk is on ou... 04042023",Columb outlines how there are potentially hundreds of mines floating freely in the Black Sea after breaking free from their anchors,0
5329,7479963557,marine,"Predicting the unpredictable: The analyst view on Strike  Delay during global disruption When COVID hit in 2020, insurers found themselves in a new situation. Ordinarily, the risk is on ou... 04042023",The podcast guests also addressed the limited reopening of ports in Ukraine around Odesa for specific types of cargo,0
5330,7479963557,marine,"Predicting the unpredictable: The analyst view on Strike  Delay during global disruption When COVID hit in 2020, insurers found themselves in a new situation. Ordinarily, the risk is on ou... 04042023","Primarily, these are grain and other agricultural products",0
5331,7479963557,marine,"Predicting the unpredictable: The analyst view on Strike  Delay during global disruption When COVID hit in 2020, insurers found themselves in a new situation. Ordinarily, the risk is on ou... 04042023","However, all the vessels participating in the i i i Grain corridor initiative will be carrying grain, according to SP Global.",0
5332,7479941316,marine,Biden's Role In High Gasoline Prices  OilPrice.com,Some commenters were angry about a comment I made in that article that Russia's invasion of Ukraine helped boost gasoline prices last year to record levels,0
5333,7479941316,marine,Biden's Role In High Gasoline Prices  OilPrice.com,"One person insisted that I do not understand the oil industry or oil refining, despite having spent years actually working in a refinery",0
5334,7479941316,marine,Biden's Role In High Gasoline Prices  OilPrice.com,The Russian oil we imported was largely finished products and partially finished products that were largely used to produce diesel in YOU.S,0
5335,7479941316,marine,Biden's Role In High Gasoline Prices  OilPrice.com,refineries,0
5336,7479941316,marine,Biden's Role In High Gasoline Prices  OilPrice.com,There are two high-demand seasons for diesel each year -- spring planting season for farmers and fall harvesting season.,0
5337,7479896534,warehouse_fire,"How the gallbladder works, what can go wrong, and how to keep yours healthy",The gallbladder sits just below the right lobe of the liver,0
5338,7479896534,warehouse_fire,"How the gallbladder works, what can go wrong, and how to keep yours healthy","It works in tandem with the liver, which produces bile, a potent digestive juice",0
5339,7479896534,warehouse_fire,"How the gallbladder works, what can go wrong, and how to keep yours healthy",Gallstones may form in the organ and block the ducts that release the bile,0
5340,7479896534,warehouse_fire,"How the gallbladder works, what can go wrong, and how to keep yours healthy",This causes pain that sufferers say hits 10 on a scale of one to 10,0
5341,7479896534,warehouse_fire,"How the gallbladder works, what can go wrong, and how to keep yours healthy",Anatomists in the 15th century described the gallbladders as a very long pear compressed from base into neck,0
5342,7479896534,warehouse_fire,"How the gallbladder works, what can go wrong, and how to keep yours healthy","They believed it had an effect on emotion, just as they thought the spleen was the source of melancholy and predisposed a person to irritability.",0
5343,7479850405,warehouse_fire,Couple suing C6-Zero over alleged injuries from blast,"Kelly Regenold and his wife, Tammy Courbat, filed the suit March 21 against C6-Zero Iowa",1
5344,7479850405,warehouse_fire,Couple suing C6-Zero over alleged injuries from blast,"The company was attempting to dissolve used roofing shingles using chemicals, oils and solvents",1
5345,7479850405,warehouse_fire,Couple suing C6-Zero over alleged injuries from blast,"A mechanical failure ignited the air vapors and caused an explosion, the suit says",1
5346,7479850405,warehouse_fire,Couple suing C6-Zero over alleged injuries from blast,"Regenolds was on a ladder near the chemical vats when the blast occurred, it says",1
5347,7479850405,warehouse_fire,Couple suing C6-Zero over alleged injuries from blast,He has been left with extensive scarring and disfigurement throughout his body.,1
5348,7479856664,warehouse_fire,Lord of the Rings set lies in ruins after studio fire,"Photos show damage to the roof of a single-storey warehouse that caught fire on the Rings of Power set in Windsor, Berkshire, earlier today",1
5349,7479856664,warehouse_fire,Lord of the Rings set lies in ruins after studio fire,Aerial images show the backlot in ruins with a gaping hole in its roof and charred debris inside,1
5350,7479856664,warehouse_fire,Lord of the Rings set lies in ruins after studio fire,It comes after fire crews were called just before 12.30pm to Bray Studios where filming is taking place on the second season of The Lord Of The Rings: The Rings Of Power,1
5351,7479856664,warehouse_fire,Lord of the Rings set lies in ruins after studio fire,The second series of the series started filming earlier this year and is expected to be released in 2024.,1
5352,7479799840,weather_generalnews,"At least 32 people killed after tornadoes hit South, Midwest YOU.S.","In Memphis, Tennessee, two children and an adult were found dead on Saturday after the storm's heavy winds knocked trees onto several houses",1
5353,7479799840,weather_generalnews,"At least 32 people killed after tornadoes hit South, Midwest YOU.S.","In Tennessee's McNairy County, officials reported that an additional two people had died, having reported seven deaths earlier on Saturday",1
5354,7479799840,weather_generalnews,"At least 32 people killed after tornadoes hit South, Midwest YOU.S.","In Owen County, Indiana, the bodies of a couple were found at a campground in McCormick's Creek State Park, according to the state's Department of Natural Resources",1
5355,7479799840,weather_generalnews,"At least 32 people killed after tornadoes hit South, Midwest YOU.S.","Another 15 deaths from the storm, which generated tornadoes in several areas, were earlier reported in Arkansas, Illinois, Indiana,",1
5356,7479799840,weather_generalnews,"At least 32 people killed after tornadoes hit South, Midwest YOU.S.","Delaware, Mississippi and Alabama.",1
5357,7479691140,warehouse_fire,Fire erupts during filming for Rings of Power in Windsor as cast and crew flee,Huge blaze breaks out on set of Lord of the Rings TV series in Berkshire,0
5358,7479691140,warehouse_fire,Fire erupts during filming for Rings of Power in Windsor as cast and crew flee,Thick smoke can be seen billowing into the air in photos shared on social media,0
5359,7479691140,warehouse_fire,Fire erupts during filming for Rings of Power in Windsor as cast and crew flee,Fire crews rushed to the scene - less than three miles from the Royal Family's Windsor Castle estate,0
5360,7479691140,warehouse_fire,Fire erupts during filming for Rings of Power in Windsor as cast and crew flee,"Actors dressed as orcs could be seen after being evacuated while site staff were watching the fire, which started in a single story warehouse",0
5361,7479691140,warehouse_fire,Fire erupts during filming for Rings of Power in Windsor as cast and crew flee,The first series of the Tolkien prequel was released on the streaming service last year and reportedly cost 1billion.,0
5362,7479637406,marine,FRA wants train crews equipped with more hazmat equipment,The Federal Railroad Administration is going ahead with a proposed rule,0
5363,7479637406,marine,FRA wants train crews equipped with more hazmat equipment,It would ensure that train crews involved in transporting hazardous materials have access to protective equipment,0
5364,7479637406,marine,FRA wants train crews equipped with more hazmat equipment,"This measure is in response to a congressional mandate, the notice says",0
5365,7479637406,marine,FRA wants train crews equipped with more hazmat equipment,"NTSB Chair Jennifer Homendy praised FRA's action, saying that NTSB has been calling for such protective equipment for years",0
5366,7479637406,marine,FRA wants train crews equipped with more hazmat equipment,The NTSB cited a January 2005 train accident in which a train engineer and eight others died from inhaling chlorine gas from a breached tank car.,0
5367,7479605113,marine,22.5 Million Recovery For Mariner Injured In Barge Accident,The 38-year-old maritime worker had been employed for some years as a mate on tugs transporting materials on barges,0
5368,7479605113,marine,22.5 Million Recovery For Mariner Injured In Barge Accident,"On the date of the accident, he was ordered to load 700 tons of material onto each of two barges tied together",0
5369,7479605113,marine,22.5 Million Recovery For Mariner Injured In Barge Accident,"Investigation revealed that the scale on the conveyor belt which was used to load material onto the barge, was faulty and displayed a weight that was approximately 20 less than the actual weight",0
5370,7479605113,marine,22.5 Million Recovery For Mariner Injured In Barge Accident,"The worker has endured eight rounds of surgery and suffers from constant pain as well as PTSD, anxiety, and depression.",0
5371,7479601444,warehouse_fire,Fire Breaks Out On LOTR: The Rings Of Power Season 2 Set,A fire has broken out on the set of The Lord of the Rings: The Rings of Power season 2,1
5372,7479601444,warehouse_fire,Fire Breaks Out On LOTR: The Rings Of Power Season 2 Set,"Season 2 of the popular Amazon series is currently filming in the UK, departing from season 1's primary filming location in New Zealand",1
5373,7479601444,warehouse_fire,Fire Breaks Out On LOTR: The Rings Of Power Season 2 Set,"Recently, a horse died of cardiac failure on set, showing no signs of health issues before dying",1
5374,7479601444,warehouse_fire,Fire Breaks Out On LOTR: The Rings Of Power Season 2 Set,"It appears that the horse death and recent fire have been out of the control of the show's production team, who were not able to foresee what would happen during season 2's production.",1
5375,7479596949,warehouse_fire,Fire at YOU.K. Studio Briefly Disrupts 'Lord of the Rings' Filming,The Lord of the Rings: The Rings of Power is shooting its second season,1
5376,7479596949,warehouse_fire,Fire at YOU.K. Studio Briefly Disrupts 'Lord of the Rings' Filming,The Prime Video series is filming at Bray Studios in the United Kingdom,1
5377,7479596949,warehouse_fire,Fire at YOU.K. Studio Briefly Disrupts 'Lord of the Rings' Filming,"The series moved its production hub from New Zealand, where season one was based (and where Peter Jackson's film series shot) Sources say the warehouse is near the outer edge of the backlot at Bray studios, where the series is shot",1
5378,7479596949,warehouse_fire,Fire at YOU.K. Studio Briefly Disrupts 'Lord of the Rings' Filming,The fire stopped filming for about an hour but was able to resume after a few minutes,1
5379,7479596949,warehouse_fire,Fire at YOU.K. Studio Briefly Disrupts 'Lord of the Rings' Filming,The Rings Of Power is one of several Prime Video shows shot in the YOU.K.,1
5380,7479567395,warehouse_fire,Fire Breaks Out On The Set of 'Lord of the Rings: The Rings of Power',"The fire broke out in Bray Studios in Windsor, where season two of Lord of the Rings: The Rings of Power is currently being filmed",0
5381,7479567395,warehouse_fire,Fire Breaks Out On The Set of 'Lord of the Rings: The Rings of Power',The Royal Berkshire Fire and Rescue Service responded and contained the fire and evacuations were not necessary,0
5382,7479567395,warehouse_fire,Fire Breaks Out On The Set of 'Lord of the Rings: The Rings of Power',"The fire comes just days after a horse died during filming, suffering a cardiac arrest last month",0
5383,7479567395,warehouse_fire,Fire Breaks Out On The Set of 'Lord of the Rings: The Rings of Power',"We are deeply saddened to confirm that a production horse died on 21st March, an Amazon spokesperson said",0
5384,7479567395,warehouse_fire,Fire Breaks Out On The Set of 'Lord of the Rings: The Rings of Power',The incident took place in the morning whilst the horse was being exercised prior to rehearsals.,0
5385,7479555892,warehouse_fire,"Fire Erupts At LOTR: Rings Of Power Filming Location, No Injuries Reported","A fire broke out at the London area Bray Studios in Windsor, UK today, April 3",0
5386,7479555892,warehouse_fire,"Fire Erupts At LOTR: Rings Of Power Filming Location, No Injuries Reported",Local fire and rescue services arrived at the scene to discover a single-story warehouse on fire,0
5387,7479555892,warehouse_fire,"Fire Erupts At LOTR: Rings Of Power Filming Location, No Injuries Reported",Filming paused for about an hour before starting back up again,0
5388,7479555892,warehouse_fire,"Fire Erupts At LOTR: Rings Of Power Filming Location, No Injuries Reported","This was the latest incident for the production, following the death of a horse from cardiac failure",0
5389,7479555892,warehouse_fire,"Fire Erupts At LOTR: Rings Of Power Filming Location, No Injuries Reported","The Rings of Power Season 2 is being filming in the UK, which marks a big change from Season 1 that was shot in New Zealand, the unofficial home of The Lord of the Rings.",0
5390,7479535928,weather_generalnews,Northern Plains face blizzard warnings as possible 'biggest snowstorm' of year bears down,Blizzard warnings and winter storm watches are in effect for dozens of counties across the Northern Plains Monday,0
5391,7479535928,weather_generalnews,Northern Plains face blizzard warnings as possible 'biggest snowstorm' of year bears down,The notices stretching from Nebraska to Minnesota come as FOX Weather is forecasting 1 to 2 feet of wind-driven snow across the Dakotas with accumulations possibly topping 2 feet in portions of South Dakota,0
5392,7479535928,weather_generalnews,Northern Plains face blizzard warnings as possible 'biggest snowstorm' of year bears down,Numerous forms of widespread hazardous weather are anticipated to affect the western and central YOU,0
